"id","weight","height","gender"
4478,73,188,"Male"
4479,63,144,"Female"
4480,86,213,"Female"
4481,63,172,"Male"
4482,83,193,"Male"
4483,54,193,"Male"
4484,91,265,"Female"
4485,59,142,"Male"
4486,54,194,"Male"
4487,39,109,"Male"
4488,58,194,"Male"
4489,57,136,"Female"
4490,66,137,"Male"
4491,32,219,"Female"
4492,63,146,"Female"
4493,67,217,"Female"
4494,74,162,"Female"
4495,42,202,"Female"
4496,81,137,"Male"
4497,60,200,"Female"
4498,92,148,"Male"
4499,48,123,"Male"
4500,95,181,"Female"
4501,25,195,"Male"
4502,82,198,"Male"
4503,78,180,"Male"
4504,59,214,"Male"
4505,94,200,"Male"
4506,89,155,"Female"
4507,72,196,"Female"
4508,72,134,"Female"
4509,73,215,"Female"
4510,73,127,"Male"
4511,71,185,"Female"
4512,72,141,"Female"
4513,74,233,"Female"
4514,81,126,"Male"
4515,77,190,"Male"
4516,68,125,"Female"
4517,68,224,"Male"
4518,63,112,"Female"
4519,88,147,"Female"
4520,47,204,"Female"
4521,78,148,"Male"
4522,68,158,"Male"
4523,66,131,"Male"
4524,69,205,"Male"
4525,60,149,"Male"
4526,73,148,"Male"
4527,40,185,"Male"
4528,72,147,"Male"
4529,67,115,"Female"
4530,87,189,"Male"
4531,55,149,"Male"
4532,74,185,"Female"
4533,78,228,"Female"
4534,86,134,"Male"
4535,51,201,"Male"
4536,68,199,"Female"
4537,68,209,"Male"
4538,83,145,"Female"
4539,79,194,"Male"
4540,62,175,"Female"
4541,72,159,"Female"
4542,71,111,"Female"
4543,66,194,"Male"
4544,88,216,"Female"
4545,80,153,"Female"
4546,59,210,"Female"
4547,75,170,"Female"
4548,74,132,"Male"
4549,60,184,"Female"
4550,55,177,"Female"
4551,62,204,"Male"
4552,104,154,"Female"
4553,73,155,"Male"
4554,81,111,"Female"
4555,59,177,"Female"
4556,38,232,"Male"
4557,77,157,"Female"
4558,62,241,"Female"
4559,80,174,"Female"
4560,72,186,"Female"
4561,70,172,"Male"
4562,79,194,"Male"
4563,65,135,"Female"
4564,61,109,"Male"
4565,98,163,"Female"
4566,73,144,"Female"
4567,77,186,"Female"
4568,39,226,"Male"
4569,65,127,"Male"
4570,60,141,"Female"
4571,77,206,"Female"
4572,71,163,"Female"
4573,56,196,"Male"
4574,66,193,"Female"
4575,54,155,"Female"
4576,57,210,"Male"
4577,74,197,"Female"
4578,86,135,"Female"
4579,88,110,"Female"
4580,87,237,"Female"
4581,64,178,"Female"
4582,86,142,"Female"
4583,64,193,"Female"
4584,62,160,"Male"
4585,50,124,"Male"
4586,70,119,"Female"
4587,88,172,"Male"
4588,51,174,"Female"
4589,49,74,"Female"
4590,54,179,"Male"
4591,56,136,"Female"
4592,62,206,"Male"
4593,51,174,"Male"
4594,63,178,"Female"
4595,67,200,"Male"
4596,83,219,"Male"
4597,23,203,"Male"
4598,86,175,"Female"
4599,73,160,"Female"
4600,67,162,"Female"
4601,102,132,"Female"
4602,80,221,"Female"
4603,63,99,"Female"
4604,79,193,"Male"
4605,57,228,"Female"
4606,58,151,"Female"
4607,75,160,"Female"
4608,73,177,"Male"
4609,56,194,"Male"
4610,87,170,"Female"
4611,73,207,"Male"
4612,65,155,"Female"
4613,57,154,"Male"
4614,78,185,"Male"
4615,85,125,"Male"
4616,81,173,"Female"
4617,59,131,"Male"
4618,70,195,"Female"
4619,83,162,"Male"
4620,89,176,"Female"
4621,84,146,"Female"
4622,59,161,"Male"
4623,72,198,"Female"
4624,83,187,"Female"
4625,66,186,"Male"
4626,48,217,"Female"
4627,47,194,"Male"
4628,85,181,"Female"
4629,60,189,"Female"
4630,61,215,"Female"
4631,61,161,"Female"
4632,65,164,"Male"
4633,64,180,"Female"
4634,87,153,"Male"
4635,79,178,"Female"
4636,62,165,"Male"
4637,65,134,"Male"
4638,87,138,"Female"
4639,95,150,"Male"
4640,64,150,"Male"
4641,85,162,"Male"
4642,90,192,"Female"
4643,75,189,"Female"
4644,64,172,"Male"
4645,57,154,"Female"
4646,58,263,"Male"
4647,43,185,"Male"
4648,46,195,"Male"
4649,44,178,"Female"
4650,66,221,"Female"
4651,66,201,"Male"
4652,59,220,"Female"
4653,62,136,"Male"
4654,73,168,"Male"
4655,61,195,"Female"
4656,93,197,"Male"
4657,69,197,"Male"
4658,105,214,"Male"
4659,98,140,"Male"
4660,52,244,"Female"
4661,92,206,"Male"
4662,61,177,"Female"
4663,70,196,"Male"
4664,53,150,"Male"
4665,111,207,"Female"
4666,77,215,"Female"
4667,64,237,"Male"
4668,70,154,"Male"
4669,84,205,"Female"
4670,72,209,"Female"
4671,69,133,"Female"
4672,77,154,"Female"
4673,60,202,"Female"
4674,56,123,"Female"
4675,76,136,"Male"
4676,55,196,"Male"
4677,63,224,"Female"
4678,89,187,"Female"
4679,64,174,"Male"
4680,81,199,"Male"
4681,83,146,"Female"
4682,66,173,"Female"
4683,65,270,"Female"
4684,67,216,"Female"
4685,66,188,"Female"
4686,65,194,"Female"
4687,59,172,"Female"
4688,50,157,"Male"
4689,72,146,"Male"
4690,44,147,"Male"
4691,80,175,"Female"
4692,63,220,"Male"
4693,94,163,"Female"
4694,53,120,"Male"
4695,84,242,"Female"
4696,73,140,"Male"
4697,67,209,"Male"
4698,68,171,"Female"
4699,104,152,"Female"
4700,67,208,"Male"
4701,75,160,"Male"
4702,55,200,"Female"
4703,71,115,"Female"
4704,82,139,"Female"
4705,66,183,"Female"
4706,98,158,"Male"
4707,72,217,"Female"
4708,55,150,"Female"
4709,64,156,"Male"
4710,98,162,"Female"
4711,90,138,"Male"
4712,53,152,"Female"
4713,60,219,"Female"
4714,54,172,"Male"
4715,60,239,"Female"
4716,72,198,"Male"
4717,86,158,"Female"
4718,66,179,"Female"
4719,74,107,"Female"
4720,57,221,"Female"
4721,51,189,"Female"
4722,83,130,"Male"
4723,66,182,"Male"
4724,78,160,"Female"
4725,62,158,"Female"
4726,75,168,"Male"
4727,82,179,"Male"
4728,50,161,"Female"
4729,98,134,"Male"
4730,79,164,"Female"
4731,68,194,"Female"
4732,67,169,"Male"
4733,58,145,"Female"
4734,68,136,"Female"
4735,57,182,"Male"
4736,56,157,"Female"
4737,74,228,"Female"
4738,64,188,"Male"
4739,72,191,"Female"
4740,75,160,"Male"
4741,65,202,"Male"
4742,39,113,"Male"
4743,66,197,"Male"
4744,87,207,"Female"
4745,63,201,"Male"
4746,83,149,"Male"
4747,65,249,"Male"
4748,94,161,"Male"
4749,68,231,"Female"
4750,62,192,"Female"
4751,82,187,"Female"
4752,58,146,"Male"
4753,82,136,"Male"
4754,74,155,"Female"
4755,86,250,"Male"
4756,73,210,"Male"
4757,86,183,"Male"
4758,66,137,"Male"
4759,100,169,"Female"
4760,66,188,"Female"
4761,76,222,"Female"
4762,85,190,"Male"
4763,99,210,"Male"
4764,68,183,"Male"
4765,61,145,"Female"
4766,50,183,"Female"
4767,65,167,"Female"
4768,71,190,"Male"
4769,81,155,"Female"
4770,104,142,"Male"
4771,75,81,"Female"
4772,54,169,"Female"
4773,83,169,"Female"
4774,49,153,"Female"
4775,50,145,"Female"
4776,54,132,"Male"
4777,71,177,"Female"
4778,83,133,"Male"
4779,75,142,"Female"
4780,63,158,"Female"
4781,63,193,"Female"
4782,78,167,"Male"
4783,60,216,"Male"
4784,89,157,"Male"
4785,78,196,"Male"
4786,71,97,"Female"
4787,99,153,"Female"
4788,61,213,"Male"
4789,63,171,"Male"
4790,68,172,"Female"
4791,47,144,"Female"
4792,73,231,"Female"
4793,68,183,"Female"
4794,80,202,"Male"
4795,69,141,"Female"
4796,67,185,"Male"
4797,68,181,"Male"
4798,52,155,"Male"
4799,93,194,"Female"
4800,80,166,"Male"
4801,57,184,"Female"
4802,58,188,"Male"
4803,45,169,"Male"
4804,92,173,"Female"
4805,71,183,"Male"
4806,56,165,"Male"
4807,68,154,"Male"
4808,65,176,"Male"
4809,67,222,"Male"
4810,104,180,"Male"
4811,88,160,"Male"
4812,83,171,"Female"
4813,81,166,"Female"
4814,58,160,"Male"
4815,71,155,"Male"
4816,72,173,"Male"
4817,85,200,"Male"
4818,71,170,"Male"
4819,70,189,"Female"
4820,83,120,"Female"
4821,79,162,"Male"
4822,83,173,"Male"
4823,79,171,"Male"
4824,64,174,"Female"
4825,84,173,"Male"
4826,53,212,"Female"
4827,47,162,"Female"
4828,62,103,"Male"
4829,90,214,"Male"
4830,64,186,"Female"
4831,34,144,"Male"
4832,87,211,"Female"
4833,67,156,"Male"
4834,60,166,"Female"
4835,72,211,"Male"
4836,47,170,"Female"
4837,75,141,"Male"
4838,53,208,"Female"
4839,63,186,"Female"
4840,64,191,"Female"
4841,63,232,"Female"
4842,88,141,"Male"
4843,82,180,"Female"
4844,69,145,"Female"
4845,79,206,"Female"
4846,69,169,"Female"
4847,76,185,"Male"
4848,68,193,"Male"
4849,73,207,"Female"
4850,63,224,"Female"
4851,57,153,"Male"
4852,60,190,"Female"
4853,55,138,"Male"
4854,87,150,"Female"
4855,47,200,"Female"
4856,62,202,"Male"
4857,82,227,"Female"
4858,94,157,"Male"
4859,82,163,"Female"
4860,63,176,"Female"
4861,77,204,"Female"
4862,72,160,"Female"
4863,79,165,"Female"
4864,65,195,"Female"
4865,69,200,"Male"
4866,94,221,"Female"
4867,61,188,"Female"
4868,74,157,"Female"
4869,67,215,"Male"
4870,93,174,"Female"
4871,69,159,"Male"
4872,71,199,"Female"
4873,66,183,"Male"
4874,80,157,"Female"
4875,50,172,"Female"
4876,67,194,"Female"
4877,75,212,"Male"
4878,65,193,"Male"
4879,68,168,"Female"
4880,64,183,"Female"
4881,80,184,"Female"
4882,93,156,"Male"
4883,62,143,"Female"
4884,46,197,"Female"
4885,67,198,"Female"
4886,53,176,"Female"
4887,64,162,"Male"
4888,74,148,"Male"
4889,99,123,"Female"
4890,87,163,"Male"
4891,69,126,"Male"
4892,95,212,"Male"
4893,73,189,"Male"
4894,57,157,"Female"
4895,73,180,"Female"
4896,58,215,"Male"
4897,68,202,"Female"
4898,73,164,"Female"
4899,70,164,"Male"
4900,71,149,"Female"
4901,87,154,"Female"
4902,66,152,"Female"
4903,55,217,"Female"
4904,72,138,"Female"
4905,67,137,"Male"
4906,71,136,"Male"
4907,95,152,"Male"
4908,69,152,"Male"
4909,78,185,"Female"
4910,94,157,"Male"
4911,71,162,"Female"
4912,57,188,"Male"
4913,64,195,"Female"
4914,72,155,"Female"
4915,65,180,"Male"
4916,88,167,"Male"
4917,74,132,"Male"
4918,69,161,"Female"
4919,64,131,"Female"
4920,62,127,"Female"
4921,58,183,"Female"
4922,51,224,"Male"
4923,88,146,"Female"
4924,64,187,"Female"
4925,65,199,"Male"
4926,51,138,"Male"
4927,63,239,"Female"
4928,101,143,"Male"
4929,61,216,"Male"
4930,67,228,"Female"
4931,93,154,"Female"
4932,77,170,"Male"
4933,69,234,"Male"
4934,44,252,"Male"
4935,62,230,"Male"
4936,58,162,"Female"
4937,59,260,"Female"
4938,72,136,"Female"
4939,68,217,"Female"
4940,65,202,"Female"
4941,64,203,"Male"
4942,79,167,"Male"
4943,78,144,"Female"
4944,73,199,"Male"
4945,67,168,"Female"
4946,75,132,"Male"
4947,67,146,"Male"
4948,72,132,"Female"
4949,62,151,"Male"
4950,65,207,"Female"
4951,64,170,"Female"
4952,54,175,"Male"
4953,72,169,"Female"
4954,62,222,"Female"
4955,73,186,"Female"
4956,58,183,"Male"
4957,41,162,"Female"
4958,61,200,"Female"
4959,73,196,"Male"
4960,70,121,"Male"
4961,103,232,"Male"
4962,64,176,"Male"
4963,90,220,"Female"
4964,85,191,"Male"
4965,58,95,"Male"
4966,74,150,"Female"
4967,52,147,"Female"
4968,85,185,"Female"
4969,85,179,"Male"
4970,76,160,"Male"
4971,65,154,"Male"
4972,63,119,"Female"
4973,56,137,"Male"
4974,68,163,"Female"
4975,64,160,"Male"
4976,72,157,"Female"
4977,78,184,"Male"
4978,38,249,"Female"
4979,60,115,"Female"
4980,73,170,"Female"
4981,73,137,"Male"
4982,59,214,"Female"
4983,86,172,"Female"
4984,73,188,"Female"
4985,66,155,"Male"
4986,74,179,"Male"
4987,73,208,"Female"
4988,65,207,"Female"
4989,76,169,"Female"
4990,55,125,"Female"
4991,71,172,"Female"
4992,82,172,"Female"
4993,60,192,"Female"
4994,58,134,"Female"
4995,51,202,"Female"
4996,91,208,"Male"
4997,60,179,"Male"
4998,63,134,"Female"
4999,60,175,"Female"
5000,85,160,"Male"
5001,68,170,"Female"
5002,80,136,"Male"
5003,84,131,"Male"
5004,83,144,"Female"
5005,80,166,"Male"
5006,68,224,"Female"
5007,82,144,"Female"
5008,81,174,"Female"
5009,86,173,"Male"
5010,74,199,"Female"
5011,69,195,"Male"
5012,59,179,"Male"
5013,82,212,"Male"
5014,60,170,"Male"
5015,76,175,"Female"
5016,64,163,"Female"
5017,80,203,"Male"
5018,68,158,"Female"
5019,80,125,"Female"
5020,83,161,"Male"
5021,80,168,"Male"
5022,72,208,"Female"
5023,65,146,"Female"
5024,49,133,"Male"
5025,60,177,"Female"
5026,72,190,"Female"
5027,64,175,"Male"
5028,50,190,"Female"
5029,39,191,"Female"
5030,82,124,"Male"
5031,50,197,"Female"
5032,66,156,"Male"
5033,73,212,"Female"
5034,81,167,"Male"
5035,60,184,"Female"
5036,91,126,"Female"
5037,102,196,"Female"
5038,52,146,"Male"
5039,38,138,"Male"
5040,71,199,"Male"
5041,51,183,"Female"
5042,73,263,"Female"
5043,64,182,"Female"
5044,79,164,"Male"
5045,66,189,"Female"
5046,69,164,"Male"
5047,85,138,"Male"
5048,52,167,"Female"
5049,76,243,"Female"
5050,71,176,"Female"
5051,92,153,"Female"
5052,61,195,"Male"
5053,69,185,"Female"
5054,104,118,"Male"
5055,57,230,"Male"
5056,90,219,"Male"
5057,88,120,"Male"
5058,77,142,"Female"
5059,66,193,"Female"
5060,70,123,"Male"
5061,66,203,"Female"
5062,57,171,"Male"
5063,58,215,"Female"
5064,59,174,"Female"
5065,59,131,"Female"
5066,81,195,"Female"
5067,40,198,"Female"
5068,65,131,"Male"
5069,106,168,"Male"
5070,84,127,"Male"
5071,85,172,"Female"
5072,60,188,"Male"
5073,77,164,"Female"
5074,55,192,"Female"
5075,87,175,"Female"
5076,67,189,"Male"
5077,56,176,"Female"
5078,63,153,"Female"
5079,67,157,"Female"
5080,66,162,"Female"
5081,79,220,"Male"
5082,71,185,"Female"
5083,54,163,"Male"
5084,91,207,"Female"
5085,68,162,"Male"
5086,54,206,"Male"
5087,81,129,"Male"
5088,86,172,"Female"
5089,85,193,"Male"
5090,77,209,"Male"
5091,57,203,"Male"
5092,63,188,"Male"
5093,59,234,"Female"
5094,80,187,"Female"
5095,73,122,"Female"
5096,46,166,"Female"
5097,106,118,"Female"
5098,70,152,"Male"
5099,74,207,"Female"
5100,61,198,"Male"
5101,56,193,"Male"
5102,68,130,"Male"
5103,42,100,"Female"
5104,58,167,"Male"
5105,75,245,"Female"
5106,81,148,"Male"
5107,81,154,"Male"
5108,58,115,"Male"
5109,61,221,"Female"
5110,69,177,"Female"
5111,56,211,"Female"
5112,65,204,"Male"
5113,71,183,"Male"
5114,55,120,"Female"
5115,73,141,"Female"
5116,63,165,"Male"
5117,72,165,"Female"
5118,52,193,"Male"
5119,80,141,"Female"
5120,55,163,"Male"
5121,77,192,"Male"
5122,42,132,"Female"
5123,53,133,"Female"
5124,56,152,"Female"
5125,61,194,"Male"
5126,52,155,"Male"
5127,71,127,"Female"
5128,65,201,"Female"
5129,76,189,"Female"
5130,72,146,"Male"
5131,80,140,"Female"
5132,57,120,"Male"
5133,72,145,"Female"
5134,53,221,"Female"
5135,82,134,"Female"
5136,79,212,"Male"
5137,47,179,"Female"
5138,55,135,"Male"
5139,58,210,"Female"
5140,53,124,"Female"
5141,70,135,"Female"
5142,87,174,"Female"
5143,69,186,"Female"
5144,60,109,"Female"
5145,73,183,"Female"
5146,63,191,"Female"
5147,75,171,"Female"
5148,72,157,"Female"
5149,46,130,"Female"
5150,98,190,"Female"
5151,78,212,"Female"
5152,83,123,"Male"
5153,76,161,"Male"
5154,95,152,"Female"
5155,55,167,"Male"
5156,51,192,"Male"
5157,65,169,"Male"
5158,42,219,"Male"
5159,79,187,"Female"
5160,88,148,"Female"
5161,69,198,"Male"
5162,51,167,"Female"
5163,78,127,"Male"
5164,44,264,"Female"
5165,57,193,"Female"
5166,90,121,"Female"
5167,46,144,"Male"
5168,77,216,"Male"
5169,81,147,"Male"
5170,78,194,"Female"
5171,50,194,"Male"
5172,73,158,"Male"
5173,76,150,"Female"
5174,81,134,"Male"
5175,55,164,"Female"
5176,58,146,"Female"
5177,87,158,"Female"
5178,74,168,"Female"
5179,45,212,"Male"
5180,76,218,"Female"
5181,60,126,"Male"
5182,40,204,"Female"
5183,77,148,"Male"
5184,69,163,"Female"
5185,71,214,"Female"
5186,58,161,"Male"
5187,82,167,"Male"
5188,68,214,"Male"
5189,63,209,"Male"
5190,105,177,"Female"
5191,78,120,"Male"
5192,72,156,"Female"
5193,78,113,"Male"
5194,74,128,"Male"
5195,92,164,"Female"
5196,89,221,"Male"
5197,77,110,"Female"
5198,67,124,"Female"
5199,67,207,"Male"
5200,80,189,"Male"
5201,87,161,"Male"
5202,95,130,"Male"
5203,80,172,"Male"
5204,109,167,"Female"
5205,65,147,"Female"
5206,46,233,"Male"
5207,73,195,"Male"
5208,50,138,"Male"
5209,92,152,"Male"
5210,72,80,"Male"
5211,48,164,"Male"
5212,69,168,"Male"
5213,86,178,"Female"
5214,64,195,"Female"
5215,81,200,"Female"
5216,89,117,"Female"
5217,71,214,"Male"
5218,78,172,"Female"
5219,63,179,"Female"
5220,75,168,"Male"
5221,29,172,"Female"
5222,60,177,"Male"
5223,95,132,"Male"
5224,53,158,"Male"
5225,50,217,"Female"
5226,78,135,"Male"
5227,45,235,"Female"
5228,81,221,"Female"
5229,33,192,"Male"
5230,76,121,"Male"
5231,90,127,"Female"
5232,101,140,"Female"
5233,56,213,"Male"
5234,64,201,"Male"
5235,65,161,"Male"
5236,65,168,"Female"
5237,79,183,"Male"
5238,68,189,"Female"
5239,50,189,"Female"
5240,82,190,"Female"
5241,46,250,"Female"
5242,66,189,"Male"
5243,88,177,"Female"
5244,71,130,"Male"
5245,84,158,"Male"
5246,63,108,"Female"
5247,51,105,"Female"
5248,65,190,"Male"
5249,65,175,"Male"
5250,84,224,"Female"
5251,74,198,"Male"
5252,75,107,"Female"
5253,68,162,"Male"
5254,71,130,"Female"
5255,81,151,"Male"
5256,70,128,"Female"
5257,54,220,"Female"
5258,76,129,"Male"
5259,79,193,"Male"
5260,55,155,"Female"
5261,61,190,"Female"
5262,59,152,"Male"
5263,84,174,"Male"
5264,45,163,"Male"
5265,80,183,"Male"
5266,73,161,"Male"
5267,57,162,"Male"
5268,64,264,"Female"
5269,92,193,"Male"
5270,50,198,"Female"
5271,95,189,"Female"
5272,61,180,"Male"
5273,57,93,"Male"
5274,66,171,"Male"
5275,65,178,"Male"
5276,64,192,"Male"
5277,96,183,"Female"
5278,57,148,"Female"
5279,83,151,"Male"
5280,52,161,"Female"
5281,56,189,"Male"
5282,45,161,"Male"
5283,84,156,"Male"
5284,87,185,"Male"
5285,75,131,"Female"
5286,69,136,"Male"
5287,81,150,"Male"
5288,54,245,"Male"
5289,66,136,"Female"
5290,71,206,"Male"
5291,77,212,"Female"
5292,65,157,"Male"
5293,67,151,"Male"
5294,92,116,"Male"
5295,63,130,"Female"
5296,66,160,"Male"
5297,77,181,"Female"
5298,78,171,"Male"
5299,80,148,"Male"
5300,98,193,"Female"
5301,75,151,"Female"
5302,54,190,"Female"
5303,54,192,"Female"
5304,69,144,"Male"
5305,83,134,"Male"
5306,59,225,"Male"
5307,33,242,"Male"
5308,38,221,"Female"
5309,86,216,"Female"
5310,67,193,"Female"
5311,75,184,"Female"
5312,66,198,"Male"
5313,55,105,"Female"
5314,84,162,"Male"
5315,80,178,"Female"
5316,102,196,"Female"
5317,85,124,"Male"
5318,58,122,"Female"
5319,84,151,"Female"
5320,74,179,"Female"
5321,80,222,"Female"
5322,64,209,"Female"
5323,74,182,"Male"
5324,72,172,"Female"
5325,67,181,"Female"
5326,60,215,"Female"
5327,79,142,"Female"
5328,83,189,"Male"
5329,82,144,"Female"
5330,73,190,"Male"
5331,32,219,"Female"
5332,72,183,"Male"
5333,56,186,"Female"
5334,67,158,"Male"
5335,68,155,"Female"
5336,63,162,"Male"
5337,90,195,"Female"
5338,79,164,"Male"
5339,68,211,"Female"
5340,66,229,"Male"
5341,66,190,"Female"
5342,75,130,"Female"
5343,79,142,"Female"
5344,80,188,"Male"
5345,63,213,"Female"
5346,69,221,"Male"
5347,83,160,"Male"
5348,57,213,"Female"
5349,68,157,"Male"
5350,51,150,"Male"
5351,74,197,"Female"
5352,66,163,"Female"
5353,51,201,"Female"
5354,45,213,"Male"
5355,53,152,"Female"
5356,52,143,"Male"
5357,82,179,"Female"
5358,83,182,"Female"
5359,99,164,"Male"
5360,63,192,"Female"
5361,97,139,"Male"
5362,66,151,"Male"
5363,62,176,"Male"
5364,60,225,"Male"
5365,59,188,"Female"
5366,66,176,"Female"
5367,65,149,"Female"
5368,59,173,"Male"
5369,67,198,"Male"
5370,88,269,"Male"
5371,79,152,"Male"
5372,73,171,"Male"
5373,76,184,"Female"
5374,60,177,"Female"
5375,76,186,"Female"
5376,59,221,"Male"
5377,30,214,"Female"
5378,81,188,"Male"
5379,73,135,"Female"
5380,59,124,"Female"
5381,76,150,"Female"
5382,54,155,"Female"
5383,76,215,"Female"
5384,79,174,"Male"
5385,49,134,"Female"
5386,69,182,"Male"
5387,59,181,"Female"
5388,63,232,"Female"
5389,91,187,"Female"
5390,74,165,"Male"
5391,71,159,"Male"
5392,56,155,"Male"
5393,52,222,"Male"
5394,83,171,"Male"
5395,71,197,"Male"
5396,76,152,"Female"
5397,59,122,"Female"
5398,65,132,"Female"
5399,79,209,"Male"
5400,52,179,"Female"
5401,76,230,"Female"
5402,80,145,"Male"
5403,48,136,"Male"
5404,62,175,"Female"
5405,105,197,"Female"
5406,69,193,"Male"
5407,81,160,"Female"
5408,91,206,"Female"
5409,89,145,"Female"
5410,81,194,"Male"
5411,65,238,"Female"
5412,51,93,"Female"
5413,76,227,"Female"
5414,66,112,"Female"
5415,62,172,"Female"
5416,70,160,"Female"
5417,68,182,"Female"
5418,71,87,"Male"
5419,64,196,"Male"
5420,64,130,"Female"
5421,65,219,"Male"
5422,58,189,"Male"
5423,64,229,"Female"
5424,76,179,"Male"
5425,76,166,"Male"
5426,49,190,"Male"
5427,63,112,"Female"
5428,62,205,"Male"
5429,84,177,"Male"
5430,67,150,"Male"
5431,84,170,"Male"
5432,78,148,"Male"
5433,87,168,"Female"
5434,47,155,"Female"
5435,53,167,"Female"
5436,65,184,"Male"
5437,79,150,"Female"
5438,89,170,"Female"
5439,51,180,"Female"
5440,61,162,"Male"
5441,60,189,"Female"
5442,77,236,"Female"
5443,59,184,"Female"
5444,70,195,"Male"
5445,72,103,"Male"
5446,57,113,"Male"
5447,62,133,"Female"
5448,77,175,"Female"
5449,77,204,"Female"
5450,77,187,"Male"
5451,73,153,"Male"
5452,65,141,"Female"
5453,58,112,"Male"
5454,77,153,"Female"
5455,72,168,"Male"
5456,57,159,"Male"
5457,67,149,"Male"
5458,66,147,"Male"
5459,74,138,"Female"
5460,78,139,"Male"
5461,92,168,"Female"
5462,85,125,"Male"
5463,81,140,"Female"
5464,69,201,"Female"
5465,65,144,"Male"
5466,55,190,"Female"
5467,71,191,"Female"
5468,67,203,"Female"
5469,91,287,"Male"
5470,48,151,"Male"
5471,80,149,"Female"
5472,67,156,"Male"
5473,76,217,"Female"
5474,58,191,"Female"
5475,91,206,"Male"
5476,53,155,"Female"
5477,81,226,"Male"
5478,64,148,"Male"
5479,49,162,"Female"
5480,53,210,"Female"
5481,62,146,"Male"
5482,60,162,"Male"
5483,62,140,"Male"
5484,55,199,"Female"
5485,78,99,"Male"
5486,92,166,"Male"
5487,49,144,"Male"
5488,75,173,"Male"
5489,78,161,"Female"
5490,74,179,"Male"
5491,60,132,"Female"
5492,40,167,"Female"
5493,81,172,"Female"
5494,66,135,"Female"
5495,50,147,"Female"
5496,68,173,"Male"
5497,67,127,"Female"
5498,49,216,"Male"
5499,81,173,"Male"
5500,66,195,"Female"
5501,74,197,"Male"
5502,91,166,"Male"
5503,93,233,"Male"
5504,74,149,"Male"
5505,72,171,"Male"
5506,51,174,"Female"
5507,76,182,"Female"
5508,76,207,"Female"
5509,76,164,"Female"
5510,67,179,"Male"
5511,63,167,"Female"
5512,72,174,"Female"
5513,77,188,"Female"
5514,61,189,"Male"
5515,56,150,"Male"
5516,72,172,"Female"
5517,81,161,"Male"
5518,58,194,"Female"
5519,84,141,"Female"
5520,65,149,"Female"
5521,74,174,"Male"
5522,63,227,"Male"
5523,67,141,"Male"
5524,71,127,"Male"
5525,78,188,"Male"
5526,53,139,"Male"
5527,92,198,"Male"
5528,54,192,"Male"
5529,56,173,"Female"
5530,87,191,"Male"
5531,93,218,"Male"
5532,84,214,"Female"
5533,84,193,"Female"
5534,68,153,"Male"
5535,70,136,"Male"
5536,75,135,"Female"
5537,72,202,"Male"
5538,74,199,"Female"
5539,77,185,"Male"
5540,69,149,"Female"
5541,74,199,"Female"
5542,90,198,"Female"
5543,65,176,"Male"
5544,84,179,"Female"
5545,28,152,"Female"
5546,79,221,"Female"
5547,87,178,"Female"
5548,81,133,"Male"
5549,85,138,"Female"
5550,99,184,"Female"
5551,54,142,"Male"
5552,62,180,"Female"
5553,89,229,"Male"
5554,73,143,"Female"
